DateTime,Location,Lattitude,Longitude,AirQualityLevel,Temperature,Humidity,HeatIndex,CO,CO2,Ethanol,NH4,Toluene,Acetone,DustDensity
04/09/2023 21:49,"X2CV W3C, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97232,80.04269,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:49,"X2CV X36, Malayambakkam, Tamil Nadu 602109, India
",12.9725,80.04269,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:49,"X2FV 483, Malayambakkam, Tamil Nadu 602109, India
",12.97312,80.04347,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:49,"X2FV 483, Malayambakkam, Tamil Nadu 602109, India
",12.97312,80.04347,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:49,"X2FV 483, Malayambakkam, Tamil Nadu 602109, India
",12.97312,80.04347,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:49,"X2FV 483, Malayambakkam, Tamil Nadu 602109, India
",12.97312,80.04347,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:49,"X2FV MMJ, Kundrathur - Sriperumbudur Rd, opposite to Chennai Institute of Technology college, Chennai, Tamil Nadu 600069, India
",12.97375,80.04439,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:50,"Puthuper, Malayambakkam, Tamil Nadu 602109, India
",12.97387,80.04465,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:50,"Puthuper, Malayambakkam, Tamil Nadu 602109, India
",12.97417,80.04512,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:50,"Somangalam Koot Road, Tamil Nadu 602109, India
",12.97505,80.04786,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:50,"Somangalam Koot Road, Tamil Nadu 602109, India
",12.97505,80.04786,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:50,"Somangalam Koot Road, Tamil Nadu 602109, India
",12.97519,80.04816,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:50,"Somangalam Koot Road, Malayambakkam, Tamil Nadu 602109, India
",12.97533,80.04845,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:51,"X2GX 8J6, Malayambakkam, Tamil Nadu 602109, India
",12.9757,80.04903,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:51,"X2GX 8J6, Malayambakkam, Tamil Nadu 602109, India
",12.97571,80.04907,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:51,"X3G2 J7C, SH 113, Tamil Nadu 602109, India
",12.97646,80.0503,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:51,"X3G2 J7C, SH 113, Tamil Nadu 602109, India
",12.97646,80.0503,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:51,"X3G2 J7C, SH 113, Tamil Nadu 602109, India
",12.97646,80.0503,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:52,"X3H3 747, Tamil Nadu 602109, India
",12.97811,80.05272,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:52,"X3H3 747, Tamil Nadu 602109, India
",12.97811,80.05272,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:52,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97808,80.05267,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:52,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05265,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:52,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05265,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:53,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05265,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:53,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:54,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:54,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:54,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:55,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:56,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:56,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:56,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:57,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:57,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:57,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:57,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:58,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:58,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97807,80.05266,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:58,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97804,80.05273,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:58,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97804,80.05273,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:59,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97805,80.05274,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 21:59,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97805,80.05274,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:02,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97805,80.05273,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:02,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97805,80.05273,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:02,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97804,80.05273,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:04,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97804,80.05272,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:04,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97804,80.05272,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:08,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97805,80.05272,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:08,"81, Anjugam Nagar, Kolathur, Chennai, Tamil Nadu 600069, India
",12.97805,80.05272,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:08,"Annai Anjugam Nagar, X3H3 653, Tamil Nadu 602109, India
",12.97805,80.05286,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:08,"X3H2 2W7, Tamil Nadu 602109, India
",12.97742,80.05196,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:08,"X3H2 2W7, Tamil Nadu 602109, India
",12.97742,80.05196,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:08,"Kundrathur - Sriperumbudur Rd, Tamil Nadu 602109, India
",12.9771,80.05151,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:08,"Kundrathur - Sriperumbudur Rd, Tamil Nadu 602109, India
",12.9771,80.05151,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:09,"Somangalam Road Junction/N.V.R.D., Tamil Nadu 602109, India
",12.97541,80.04884,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:09,"Somangalam Road Junction/N.V.R.D., Tamil Nadu 602109, India
",12.97541,80.04884,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:10,No address available,0,0,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:10,"X2FW P4M, Malayambakkam, Tamil Nadu 602109, India
",12.97411,80.04571,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:10,"X2FW P4M, Malayambakkam, Tamil Nadu 602109, India
",12.97411,80.04571,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:11,"X2CV W3C, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97215,80.04273,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:11,"X2CV W3C, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97215,80.04273,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:12,No address available,0,0,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:12,No address available,0,0,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:12,No address available,0,0,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:12,"X2CV J6W, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.9719,80.04311,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:14,"X2CV J6W, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97187,80.04314,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:14,"X2CV J6W, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97187,80.04314,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:14,"X2CV J6W, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97187,80.04314,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:14,"X2CV J6W, SH 113, Malayambakkam, Tamil Nadu 602109, India
",12.97187,80.04314,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,31.5C,95%,49.09C,7.12 PPM,1428.95 PPM,94.18 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,47.97 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,6.92 PPM,33.53 PPM,0
04/09/2023 22:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04355,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,5.77 PPM,33.53 PPM,0
04/09/2023 22:17,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04354,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,5.77 PPM,28.05 PPM,0
04/09/2023 22:17,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04354,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,5.77 PPM,28.05 PPM,0
04/09/2023 22:17,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04354,Good,34.2C,81%,53.65C,4.88 PPM,1233.78 PPM,79.7 PPM,42.04 PPM,5.77 PPM,28.05 PPM,0
04/10/2023 08:12,No address available,0,0,Good,34.2C,81%,53.65C,5.32 PPM,1309.45 PPM,79.7 PPM,42.04 PPM,5.77 PPM,28.05 PPM,0
04/10/2023 08:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.9723,80.04346,Good,33.8C,95%,60.78C,114.15 PPM,10791.25 PPM,936.49 PPM,295.12 PPM,84.69 PPM,391.49 PPM,0
04/10/2023 08:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.9723,80.04353,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,84.69 PPM,391.49 PPM,0
04/10/2023 08:15,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.9723,80.04353,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:15,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04349,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97204,80.04344,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:16,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97177,80.04364,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:17,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97172,80.04362,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:17,"MAIN BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97149,80.04356,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:18,"MAIN BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97147,80.04328,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:18,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.9713,80.04323,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:19,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97129,80.04322,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:20,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97129,80.04322,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:21,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97129,80.04322,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:22,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97129,80.04322,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:22,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97129,80.04322,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:24,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97129,80.04322,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:25,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97129,80.04322,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:25,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.9712,80.04313,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:25,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97124,80.04312,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
04/10/2023 08:25,"EEE BLOCK, CHENNAI INSTITUTE OF TECHNOLOGY, Malayambakkam, Tamil Nadu 602109, India
",12.97128,80.04319,Good,33.8C,95%,60.78C,55.79 PPM,6593.78 PPM,535.12 PPM,189.56 PPM,46.02 PPM,215.12 PPM,0
